node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
8599,8587,41,38,76,87,95,0
8600,8599,12,41,38,76,87,0
8601,8600,13,12,57,56,56,0
8602,8599,46,41,38,76,87,0
8603,8599,52,41,38,76,87,0
8604,8603,55,52,41,38,76,0
8605,8604,12,55,52,41,38,0
8606,8605,13,12,57,56,56,0
8607,8604,13,12,57,56,56,0
8608,8603,55,52,41,38,76,0
8609,8608,12,55,52,41,38,0
8610,8609,13,12,57,56,56,0
8611,8608,13,12,57,56,56,0
8612,8586,65,76,87,95,100,0
8613,8612,12,65,76,87,95,0
8614,8613,14,12,64,60,91,0
8615,8612,52,65,76,87,95,0
8616,8615,55,52,65,76,87,0
8617,8616,12,55,52,65,76,0
8618,8617,13,12,57,56,56,0
8619,8616,13,12,57,56,56,0
8620,8615,55,52,65,76,87,0
8621,8620,12,55,52,65,76,0
8622,8621,13,12,57,56,56,0
8623,8620,13,12,57,56,56,0
8624,8556,65,87,95,100,100,0
8625,8624,55,65,87,95,100,0
8626,8625,12,55,65,87,95,0
8627,8626,13,12,57,56,56,0
8628,8625,14,12,64,60,91,0
8629,8624,12,65,87,95,100,0
8630,8629,13,12,57,56,56,0
8631,8430,87,95,100,100,100,0
8632,8631,89,87,95,100,100,0
8633,8632,90,89,87,95,100,0
8634,8632,90,89,87,95,100,0
8635,8631,65,87,95,100,100,0
8636,8635,55,65,87,95,100,0
8637,8636,12,55,65,87,95,0
8638,8637,13,12,57,56,56,0
8639,8636,14,12,64,60,91,0
8640,8635,0,65,87,95,100,0
8641,8631,76,87,95,100,100,0
8642,8641,38,76,87,95,100,0
8643,8642,40,38,91,87,95,0
8644,8642,41,38,76,87,95,0
8645,8644,12,41,38,76,87,0
8646,8645,13,12,57,56,56,0
8647,8644,48,41,38,76,87,0
8648,8644,0,41,38,76,87,0
8649,8642,41,38,76,87,95,0
8650,8649,12,41,38,76,87,0
8651,8650,13,12,57,56,56,0
8652,8649,42,41,76,76,87,0
8653,8649,0,41,38,76,87,0
8654,8641,17,76,87,95,100,0
8655,8654,52,17,76,87,95,0
8656,8655,55,52,17,76,87,0
