node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
194715,194714,12,55,52,17,76,0
194716,194715,13,12,55,55,55,0
194717,194714,13,12,55,55,55,0
194718,194713,0,52,17,76,87,0
194719,194674,17,76,87,95,100,0
194720,194719,52,17,76,87,95,0
194721,194720,55,52,17,76,87,0
194722,194721,12,55,52,17,76,0
194723,194722,13,12,55,55,55,0
194724,194721,13,12,55,55,55,0
194725,194720,0,52,17,76,87,0
194726,194585,87,95,100,100,100,0
194727,194726,89,87,95,100,100,0
194728,194727,90,89,87,95,100,0
194729,194726,17,87,95,100,100,0
194730,194729,0,17,87,95,100,0
194731,194726,76,87,95,100,100,0
194732,194731,38,76,87,95,100,0
194733,194732,40,38,76,87,95,0
194734,194732,19,38,76,87,95,0
194735,194734,22,19,76,77,77,0
194736,194734,52,19,38,76,87,0
194737,194736,12,52,19,38,76,0
194738,194737,13,12,55,55,55,0
194739,194736,12,52,19,38,76,0
194740,194739,13,12,55,55,55,0
194741,194736,0,52,19,38,76,0
194742,194732,19,38,76,87,95,0
194743,194742,22,19,76,77,77,0
194744,194742,55,19,38,76,87,0
194745,194744,12,55,19,38,76,0
194746,194745,13,12,55,55,55,0
194747,194744,13,12,55,55,55,0
194748,194731,91,76,87,95,100,0
194749,194748,0,91,76,87,95,0
194750,194726,91,87,95,100,100,0
194751,194750,52,91,87,95,100,0
194752,194751,12,52,91,87,95,0
194753,194752,13,12,55,55,55,0
194754,194751,55,52,91,87,95,0
194755,194754,12,55,52,91,87,0
194756,194755,13,12,55,55,55,0
194757,194754,13,12,55,55,55,0
194758,194726,12,87,95,100,100,0
194759,194758,13,12,55,55,55,0
194760,194585,87,95,100,100,100,0
194761,194760,89,87,95,100,100,0
194762,194761,90,89,87,95,100,0
194763,194760,17,87,95,100,100,0
194764,194763,0,17,87,95,100,0
194765,194760,17,87,95,100,100,0
194766,194765,52,17,87,95,100,0
194767,194766,55,52,17,87,95,0
194768,194767,12,55,52,17,87,0
194769,194768,13,12,55,55,55,0
194770,194767,13,12,55,55,55,0
194771,194766,0,52,17,87,95,0
194772,194760,76,87,95,100,100,0
194773,194772,41,76,87,95,100,0
194774,194773,55,41,76,87,95,0
194775,194774,12,55,41,76,87,0
194776,194775,13,12,55,55,55,0
194777,194774,13,12,55,55,55,0
194778,194773,49,41,76,77,87,0
194779,194773,0,41,76,87,95,0
194780,194772,17,76,87,95,100,0
194781,194780,52,17,76,87,95,0
194782,194781,55,52,17,76,87,0
194783,194782,12,55,52,17,76,0
194784,194783,13,12,55,55,55,0
194785,194782,13,12,55,55,55,0
194786,194760,65,87,95,100,100,0
194787,194786,55,65,87,95,100,0
194788,194787,12,55,65,87,95,0
194789,194788,13,12,55,55,55,0
194790,194787,14,12,67,76,77,0
194791,194786,55,65,87,95,100,0
194792,194791,55,55,65,87,95,0
194793,194792,12,55,55,65,87,0
194794,194793,13,12,55,55,55,0
194795,194792,13,12,55,55,55,0
194796,194791,13,12,55,55,55,0
194797,194760,65,87,95,100,100,0
194798,194797,12,65,87,95,100,0
194799,194798,14,12,67,76,77,0
194800,194797,0,65,87,95,100,0
194801,194760,65,87,95,100,100,0
194802,194801,12,65,87,95,100,0
194803,194802,14,12,67,76,77,0
194804,194801,0,65,87,95,100,0
194805,194760,65,87,95,100,100,0
194806,194805,12,65,87,95,100,0
194807,194806,14,12,67,76,77,0
194808,194805,52,65,87,95,100,0
194809,194808,12,52,65,87,95,0
194810,194809,13,12,55,55,55,0
194811,194808,60,52,65,87,95,0
194812,194811,55,60,52,65,87,0
194813,194812,12,55,60,52,65,0
194814,194813,13,12,55,55,55,0
194815,194812,13,12,55,55,55,0
194816,194811,64,60,52,65,87,0
194817,194816,12,64,60,52,65,0
194818,194817,14,12,67,76,77,0
194819,194816,55,64,60,52,65,0
194820,194819,12,55,64,60,52,0
194821,194820,13,12,55,55,55,0
194822,194819,13,12,55,55,55,0
194823,194760,85,87,95,100,100,0
194824,194823,86,85,87,95,100,0
194825,194824,52,86,85,87,95,0
194826,194825,12,52,86,85,87,0
194827,194826,13,12,55,55,55,0
194828,194825,53,52,86,85,87,0
194829,194828,0,53,52,86,85,0
194830,194825,53,52,86,85,87,0
194831,194830,12,53,52,86,85,0
194832,194831,13,12,55,55,55,0
194833,194824,12,86,85,87,95,0
194834,194833,14,12,67,76,77,0
194835,194823,77,85,87,95,100,0
194836,194835,12,77,85,87,95,0
194837,194836,14,12,67,76,77,0
194838,194835,55,77,85,87,95,0
194839,194838,12,55,77,85,87,0
194840,194839,13,12,55,55,55,0
194841,194838,13,12,55,55,55,0
194842,194835,77,77,85,87,95,0
194843,194842,7,77,77,85,87,0
194844,194843,12,7,77,77,85,0
194845,194844,14,12,67,76,77,0
194846,194843,12,7,77,77,85,0
194847,194846,14,12,67,76,77,0
194848,194843,12,7,77,77,85,0
194849,194848,14,12,67,76,77,0
194850,194843,12,7,77,77,85,0
194851,194850,14,12,67,76,77,0
194852,194843,14,12,67,76,77,0
194853,194842,52,77,77,85,87,0
194854,194853,55,52,77,77,85,0
194855,194854,12,55,52,77,77,0
194856,194855,13,12,55,55,55,0
194857,194854,13,12,55,55,55,0
194858,194842,77,77,77,85,87,0
194859,194858,7,77,77,77,85,0
194860,194859,12,7,77,77,77,0
194861,194860,14,12,67,76,77,0
194862,194859,12,7,77,77,77,0
194863,194862,14,12,67,76,77,0
194864,194859,14,12,67,76,77,0
194865,194858,52,77,77,77,85,0
194866,194865,12,52,77,77,77,0
194867,194866,13,12,55,55,55,0
194868,194865,12,52,77,77,77,0
