-6.091839671134948730e-01,8.882792592048645020e-01,-6.006563901901245117e-01,-2.393706887960433960e-01,2.111927866935729980e-01,-2.910558879375457764e-01,3.752223253250122070e-01,2.506904900074005127e-01,2.146347999572753906e+00,-1.290756940841674805e+00,-2.005793899297714233e-01,1.256587743759155273e+00,1.504968166351318359e+00,2.143828012049198151e-02,-9.929049611091613770e-01,6.313528418540954590e-01,-9.949894249439239502e-02,-5.784014984965324402e-02,9.503477811813354492e-02,-4.670014083385467529e-01,-1.216626405715942383e+00,-9.271420240402221680e-01,-2.776257991790771484e-01,6.811722517013549805e-01,-1.261462092399597168e+00,1.076629400253295898e+00,4.720413386821746826e-01,1.599194407463073730e+00,-4.052984118461608887e-01,-1.382757186889648438e+00
1.587239384651184082e+00,-1.047638416290283203e+00,5.556360483169555664e-01,-3.149558901786804199e-01,9.416880607604980469e-01,1.408527135848999023e+00,3.727935850620269775e-01,-1.260121107101440430e+00,2.334340333938598633e+00,-2.062216758728027344e+00,-1.521856665611267090e+00,4.001291394233703613e-01,1.038626790046691895e+00,-2.046542316675186157e-01,-6.042627096176147461e-01,-6.984781622886657715e-01,3.846596777439117432e-01,-6.415809392929077148e-01,2.705099880695343018e-01,1.889330267906188965e+00,2.445217847824096680e+00,-1.943752765655517578e+00,8.984393477439880371e-01,1.729597568511962891e+00,-4.948430657386779785e-01,-1.039468050003051758e+00,-2.022755622863769531e+00,5.815810561180114746e-01,-2.688956558704376221e-01,-1.347290635108947754e+00
-1.006402447819709778e-02,-9.589554667472839355e-01,-1.511253118515014648e-01,6.762868165969848633e-01,2.776021659374237061e-01,-1.013474464416503906e+00,-2.397945523262023926e-02,-1.968535780906677246e+00,1.198629736900329590e+00,-3.946474492549896240e-01,-2.556200921535491943e-01,7.233680486679077148e-01,3.459907174110412598e-01,2.372021675109863281e-01,1.359980225563049316e+00,-2.614420950412750244e-01,5.662396550178527832e-01,1.090741634368896484e+00,-1.470203042030334473e+00,-1.150107979774475098e+00,-5.886543393135070801e-01,2.258963108062744141e+00,-9.567723274230957031e-01,-3.850566223263740540e-02,2.220733880996704102e+00,1.791965961456298828e+00,-1.989138364791870117e+00,-7.957395166158676147e-02,1.910331398248672485e-01,1.066444754600524902e+00
1.620884425938129425e-02,-3.222190737724304199e-01,1.124337911605834961e+00,2.393700331449508667e-01,4.297333583235740662e-02,-1.145040094852447510e-01,-1.281447410583496094e-01,-1.061190247535705566e+00,3.516007661819458008e-01,-8.834137320518493652e-01,-1.087927222251892090e+00,3.453901708126068115e-01,-5.125211924314498901e-02,6.336711645126342773e-01,2.327385544776916504e-01,-7.339494824409484863e-01,-9.696707725524902344e-01,6.602162718772888184e-01,4.745070636272430420e-02,-5.746845602989196777e-01,6.115893721580505371e-01,2.335994243621826172e+00,2.027724171057343483e-03,-3.384571373462677002e-01,2.332163751125335693e-01,4.720827937126159668e-01,-6.191662549972534180e-01,1.519261956214904785e+00,-9.765020012855529785e-02,9.829649925231933594e-01
-1.676814794540405273e+00,-1.831386208534240723e+00,-1.368179678916931152e+00,-3.572408854961395264e-02,3.510421812534332275e-01,5.745202898979187012e-01,3.512538969516754150e-01,-1.122865200042724609e+00,-1.433218598365783691e+00,7.708123326301574707e-01,-3.311777710914611816e-01,-5.722337365150451660e-01,-4.260626435279846191e-01,3.255847990512847900e-01,3.190787136554718018e-01,6.674076318740844727e-01,-1.177462264895439148e-01,2.669860720634460449e-01,5.760645866394042969e-01,-2.213880866765975952e-01,-1.158169433474540710e-01,-1.245900709182024002e-02,9.034058451652526855e-02,8.836429119110107422e-01,-5.434538722038269043e-01,-4.076208770275115967e-01,-3.437179923057556152e-01,7.684641480445861816e-01,8.770521283149719238e-01,5.485548973083496094e-01
3.809955343604087830e-02,-4.228383302688598633e-01,-1.308823943138122559e+00,2.881914973258972168e-01,-2.275999635457992554e-01,-8.465459942817687988e-01,5.681007504463195801e-01,-1.031045675277709961e+00,-6.834428310394287109e-01,-8.583503961563110352e-01,-1.337031126022338867e+00,-5.554192066192626953e-01,2.756605386734008789e+00,1.172471165657043457e+00,3.284245729446411133e-01,2.010002285242080688e-01,2.627491354942321777e-01,-1.764254808425903320e+00,2.314859628677368164e+00,1.451032161712646484e+00,-7.553761452436447144e-02,-3.442628085613250732e-01,-9.690713882446289062e-02,9.414815902709960938e-01,-6.179654598236083984e-01,1.538301825523376465e+00,3.530077636241912842e-01,-5.521317720413208008e-01,2.532155215740203857e-01,-1.699496209621429443e-01
-1.877659320831298828e+00,-3.529713451862335205e-01,-2.356428384780883789e+00,4.844151139259338379e-01,7.587983012199401855e-01,1.850805759429931641e+00,3.253953754901885986e-01,-2.837443649768829346e-01,3.004759550094604492e+00,1.083685874938964844e+00,8.177387714385986328e-01,6.667898893356323242e-01,-8.409634232521057129e-01,1.243591785430908203e+00,-6.154479980468750000e-01,-5.915144681930541992e-01,-7.808856964111328125e-01,-1.101435542106628418e+00,-8.381035923957824707e-01,-1.043624401092529297e+00,-5.094191431999206543e-01,-1.037031888961791992e+00,-1.295615881681442261e-01,8.414800763130187988e-01,-8.076846599578857422e-01,-2.921617031097412109e-01,-2.944042980670928955e-01,-1.855745553970336914e+00,1.227384448051452637e+00,1.334025859832763672e+00
1.345756649971008301e+00,2.077884435653686523e+00,6.213639974594116211e-01,-3.825148567557334900e-02,4.697265326976776123e-01,-1.369191259145736694e-01,4.560945332050323486e-01,2.587991654872894287e-01,1.103749275207519531e+00,2.396574616432189941e-01,-4.092877507209777832e-01,-4.223292768001556396e-01,1.432516455650329590e+00,1.707635283470153809e+00,8.277149200439453125e-01,1.952886134386062622e-01,1.076169967651367188e+00,-3.942338824272155762e-01,1.186402082443237305e+00,-1.625835537910461426e+00,-3.746395409107208252e-01,2.091269969940185547e+00,2.933363914489746094e-01,8.223041296005249023e-01,6.375443339347839355e-01,-4.811046421527862549e-01,-3.703427016735076904e-01,9.758635759353637695e-01,-1.414771229028701782e-01,-4.348388016223907471e-01
-1.692741751670837402e+00,1.073641657829284668e+00,1.520328044891357422e+00,-1.146012187004089355e+00,5.336233377456665039e-01,1.481196284294128418e+00,2.184271812438964844e-01,1.098764896392822266e+00,-1.597607731819152832e+00,-2.955920808017253876e-02,-9.095917344093322754e-01,1.657061338424682617e+00,-3.457147181034088135e-01,3.837322890758514404e-01,-1.815189242362976074e+00,-1.062650084495544434e+00,8.615382909774780273e-01,-1.785149872303009033e-01,-9.302142858505249023e-01,-1.065676808357238770e+00,4.270256459712982178e-01,-1.444774270057678223e+00,-1.576662659645080566e-01,-6.307519078254699707e-01,-5.781916379928588867e-01,6.382736563682556152e-01,-7.277530431747436523e-01,-1.404809236526489258e+00,3.202005922794342041e-01,7.881631255149841309e-01
2.607546150684356689e-01,-1.621973395347595215e+00,6.527893543243408203e-01,1.167613625526428223e+00,4.334118962287902832e-01,1.801588386297225952e-01,4.333278834819793701e-01,1.608405411243438721e-01,-1.083926677703857422e+00,-1.371267080307006836e+00,-5.371520668268203735e-02,8.092452287673950195e-01,3.031899631023406982e-01,7.128003835678100586e-01,2.036695480346679688e+00,-1.187629580497741699e+00,-1.112043738365173340e+00,7.847175747156143188e-02,-1.344463586807250977e+00,9.753093123435974121e-01,1.508921504020690918e+00,-1.811278820037841797e+00,4.235507547855377197e-01,-6.450721025466918945e-01,-1.505724191665649414e+00,-2.307937107980251312e-02,-2.128212749958038330e-01,-3.691036999225616455e-01,1.009845972061157227e+00,4.803632497787475586e-01
